ParkUnit,Plot,SubPlot,EventDate,CanopyType,CanopyHeight
Lincoln Boyhood,LIBO23,1,May 17 2019,Hardwood,2
Lincoln Boyhood,LIBO23,1,May 20 2011,Hardwood,39.2
Lincoln Boyhood,LIBO24,1,Jun  9 2007,Hardwood,26
Lincoln Boyhood,LIBO24,1,May 16 2015,Hardwood,25
Lincoln Boyhood,LIBO24,1,May 17 2019,Hardwood,23
Lincoln Boyhood,LIBO24,1,May 20 2011,Hardwood,37.7
Lincoln Boyhood,LIBO26,1,Jun 10 2007,Hardwood,24
Lincoln Boyhood,LIBO26,1,May 15 2015,Hardwood,17
Lincoln Boyhood,LIBO26,1,May 17 2019,Hardwood,18
Lincoln Boyhood,LIBO26,1,May 21 2011,Hardwood,31.5
Lincoln Boyhood,LIBO27,1,Jun 10 2007,Hardwood,20
Lincoln Boyhood,LIBO27,1,May 15 2015,Hardwood,32.5
Lincoln Boyhood,LIBO27,1,May 17 2019,Hardwood,25.5
Lincoln Boyhood,LIBO27,1,May 21 2011,Hardwood,30
Lincoln Boyhood,LIBO28,1,Jun 10 2007,Hardwood,13
Lincoln Boyhood,LIBO28,1,May 16 2015,Hardwood,35
Lincoln Boyhood,LIBO28,1,May 17 2019,Hardwood,37
Lincoln Boyhood,LIBO28,1,May 20 2011,Hardwood,17.6
Lincoln Boyhood,LIBO29,1,Jun 10 2007,Conifer,12
Lincoln Boyhood,LIBO29,1,Jun 10 2007,Hardwood,11
Lincoln Boyhood,LIBO29,1,May 15 2015,Hardwood,30
Lincoln Boyhood,LIBO29,1,May 17 2019,Hardwood,29
Lincoln Boyhood,LIBO29,1,May 17 2019,Conifer,13
Lincoln Boyhood,LIBO29,1,May 21 2011,Conifer,21.8
Lincoln Boyhood,LIBO29,1,May 21 2011,Hardwood,23.5
Lincoln Boyhood,LIBO3,1,Jun  9 2007,Hardwood,21
Lincoln Boyhood,LIBO3,1,May 15 2015,Hardwood,29
Lincoln Boyhood,LIBO3,1,May 18 2019,Hardwood,24.5
Lincoln Boyhood,LIBO3,1,May 20 2011,Hardwood,21.1
Lincoln Boyhood,LIBO30,1,Jun 10 2007,Conifer,5.5
Lincoln Boyhood,LIBO30,1,Jun 10 2007,Hardwood,9.5
Lincoln Boyhood,LIBO30,1,May 15 2015,Hardwood,25
Lincoln Boyhood,LIBO30,1,May 17 2019,Hardwood,1
Lincoln Boyhood,LIBO30,1,May 21 2011,Hardwood,22.8
Lincoln Boyhood,LIBO31,1,Jun 10 2007,Conifer,15
Lincoln Boyhood,LIBO31,1,Jun 10 2007,Hardwood,30
Lincoln Boyhood,LIBO31,1,May 16 2015,Hardwood,38
Lincoln Boyhood,LIBO31,1,May 17 2019,Hardwood,30.5
Lincoln Boyhood,LIBO31,1,May 17 2019,Conifer,14.5
Lincoln Boyhood,LIBO31,1,May 20 2011,Hardwood,30.3
Lincoln Boyhood,LIBO32,1,Jun  9 2007,Hardwood,20
Lincoln Boyhood,LIBO32,1,May 15 2015,Hardwood,26
Lincoln Boyhood,LIBO32,1,May 17 2019,Hardwood,33
Lincoln Boyhood,LIBO32,1,May 21 2011,Conifer,8.2
Lincoln Boyhood,LIBO32,1,May 21 2011,Hardwood,31
Lincoln Boyhood,LIBO33,1,Jun 10 2007,Hardwood,26
Lincoln Boyhood,LIBO33,1,May 15 2015,Hardwood,34
Lincoln Boyhood,LIBO33,1,May 17 2019,Hardwood,22.5
Lincoln Boyhood,LIBO33,1,May 21 2011,Hardwood,31.2
Lincoln Boyhood,LIBO34,1,Jun 10 2007,Hardwood,26
Lincoln Boyhood,LIBO34,1,May 16 2015,Hardwood,34
Lincoln Boyhood,LIBO34,1,May 18 2019,Hardwood,27.5
Lincoln Boyhood,LIBO34,1,May 21 2011,Hardwood,26.7
Lincoln Boyhood,LIBO35,1,Jun 10 2007,Hardwood,18
Lincoln Boyhood,LIBO35,1,May 16 2015,Hardwood,30
Lincoln Boyhood,LIBO35,1,May 17 2019,Hardwood,12.5
Lincoln Boyhood,LIBO35,1,May 20 2011,Hardwood,24.3
Lincoln Boyhood,LIBO36,1,Jun 10 2007,Hardwood,30
Lincoln Boyhood,LIBO36,1,May 15 2015,Hardwood,28
Lincoln Boyhood,LIBO36,1,May 17 2019,Hardwood,36
Lincoln Boyhood,LIBO36,1,May 17 2019,Conifer,10
Lincoln Boyhood,LIBO36,1,May 21 2011,Hardwood,31
Lincoln Boyhood,LIBO37,1,Jun 10 2007,Hardwood,12
Lincoln Boyhood,LIBO37,1,May 15 2015,Hardwood,12
Lincoln Boyhood,LIBO37,1,May 17 2019,Hardwood,14.5
Lincoln Boyhood,LIBO37,1,May 21 2011,Hardwood,18.1
Lincoln Boyhood,LIBO38,1,Jun  9 2007,Hardwood,25
Lincoln Boyhood,LIBO38,1,May 16 2015,Hardwood,44
Lincoln Boyhood,LIBO38,1,May 18 2019,Hardwood,23
Lincoln Boyhood,LIBO38,1,May 21 2011,Hardwood,23.6
Lincoln Boyhood,LIBO39,1,Jun 10 2007,Hardwood,28
Lincoln Boyhood,LIBO39,1,May 16 2015,Hardwood,40
Lincoln Boyhood,LIBO39,1,May 17 2019,Hardwood,36.5
Lincoln Boyhood,LIBO39,1,May 20 2011,Hardwood,18.7
Lincoln Boyhood,LIBO4,1,Jun  9 2007,Hardwood,15
Lincoln Boyhood,LIBO4,1,May 15 2015,Hardwood,20.5
Lincoln Boyhood,LIBO4,1,May 18 2019,Hardwood,22
Lincoln Boyhood,LIBO4,1,May 20 2011,Hardwood,18.2
Lincoln Boyhood,LIBO40,1,Jun  9 2007,Hardwood,24
Lincoln Boyhood,LIBO40,1,May 16 2015,Hardwood,29
Lincoln Boyhood,LIBO40,1,May 17 2019,Hardwood,25.25
Lincoln Boyhood,LIBO40,1,May 17 2019,Conifer,1
Lincoln Boyhood,LIBO40,1,May 21 2011,Hardwood,31
Lincoln Boyhood,LIBO41,1,Jun 10 2007,Hardwood,13
Lincoln Boyhood,LIBO41,1,May 16 2015,Hardwood,21.5
Lincoln Boyhood,LIBO41,1,May 17 2019,Hardwood,21.5
Lincoln Boyhood,LIBO41,1,May 20 2011,Hardwood,29.5
Lincoln Boyhood,LIBO5,1,Jun  9 2007,Hardwood,14
Lincoln Boyhood,LIBO5,1,May 15 2015,Hardwood,22
Lincoln Boyhood,LIBO5,1,May 18 2019,Hardwood,17.5
Lincoln Boyhood,LIBO5,1,May 20 2011,Hardwood,20.1
Lincoln Boyhood,LIBO6,1,Jun  9 2007,Hardwood,24
Lincoln Boyhood,LIBO6,1,May 15 2015,Hardwood,34
Lincoln Boyhood,LIBO6,1,May 18 2019,Hardwood,34
Lincoln Boyhood,LIBO6,1,May 20 2011,Hardwood,24.6
Lincoln Boyhood,LIBO7,1,Jun  9 2007,Hardwood,24
Lincoln Boyhood,LIBO7,1,May 15 2015,Hardwood,31
Lincoln Boyhood,LIBO7,1,May 18 2019,Hardwood,14
Lincoln Boyhood,LIBO7,1,May 20 2011,Hardwood,25.8
Lincoln Boyhood,LIBO8,1,Jun  9 2007,Hardwood,13
Lincoln Boyhood,LIBO8,1,May 15 2015,Hardwood,23
Lincoln Boyhood,LIBO8,1,May 18 2019,Hardwood,26
Lincoln Boyhood,LIBO8,1,May 20 2011,Conifer,11.4
Lincoln Boyhood,LIBO8,1,May 20 2011,Hardwood,29.6
Lincoln Boyhood,LIBO9,1,Jun  9 2007,Hardwood,10
Lincoln Boyhood,LIBO9,1,May 15 2015,Hardwood,44
Lincoln Boyhood,LIBO9,1,May 18 2019,Hardwood,18
Lincoln Boyhood,LIBO9,1,May 20 2011,Hardwood,33
Pea Ridge,PERI1,1,May 14 2008,Hardwood,9.3
Pea Ridge,PERI1,1,May 19 2021,Hardwood,20
Pea Ridge,PERI1,1,May 21 2012,Conifer,4.5
Pea Ridge,PERI1,1,May 21 2012,Hardwood,10.1
Pea Ridge,PERI1,1,May 21 2016,Hardwood,12
Pea Ridge,PERI1,1,May 21 2016,Total,12
Pea Ridge,PERI10,1,May 17 2016,Hardwood,20.75
Pea Ridge,PERI10,1,May 17 2016,Total,20.75
Pea Ridge,PERI10,1,May 17 2021,Hardwood,26
Pea Ridge,PERI10,1,May 18 2008,Hardwood,28.1
Pea Ridge,PERI10,1,May 23 2012,Hardwood,34.6
Pea Ridge,PERI11,1,May 18 2008,Hardwood,27.4
Pea Ridge,PERI11,1,May 22 2021,Hardwood,20.5
Pea Ridge,PERI11,1,May 23 2012,Hardwood,12.8
Pea Ridge,PERI11,1,May 25 2016,Hardwood,22
Pea Ridge,PERI11,1,May 25 2016,Total,22
Pea Ridge,PERI12,1,May 17 2008,Hardwood,16.8
Pea Ridge,PERI12,1,May 20 2021,Hardwood,32
Pea Ridge,PERI12,1,May 22 2012,Hardwood,17.5
Pea Ridge,PERI12,1,May 24 2016,Hardwood,18
Pea Ridge,PERI12,1,May 24 2016,Total,18
Pea Ridge,PERI13,1,May 17 2008,Hardwood,17.5
Pea Ridge,PERI13,1,May 20 2021,Hardwood,27.5
Pea Ridge,PERI13,1,May 22 2012,Hardwood,24.7
Pea Ridge,PERI13,1,May 24 2016,Hardwood,22
Pea Ridge,PERI13,1,May 24 2016,Total,22
Pea Ridge,PERI14,1,May 21 2012,Conifer,5.9
Pea Ridge,PERI14,1,May 23 2016,Hardwood,2
Pea Ridge,PERI14,1,May 23 2016,Total,2
Pea Ridge,PERI15,1,May 14 2008,Hardwood,15.7
Pea Ridge,PERI15,1,May 17 2021,Hardwood,17.25
Pea Ridge,PERI15,1,May 18 2012,Hardwood,15.7
Pea Ridge,PERI15,1,May 21 2016,Hardwood,19
Pea Ridge,PERI15,1,May 21 2016,Total,19
Pea Ridge,PERI16,1,May 14 2008,Hardwood,16.3
Pea Ridge,PERI16,1,May 17 2016,Hardwood,20
Pea Ridge,PERI16,1,May 17 2016,Total,20
Pea Ridge,PERI16,1,May 18 2012,Hardwood,12.9
Pea Ridge,PERI16,1,May 19 2021,Hardwood,24.25
Pea Ridge,PERI17,1,May 14 2008,Conifer,4.5
Pea Ridge,PERI17,1,May 14 2008,Hardwood,6
Pea Ridge,PERI17,1,May 17 2016,Hardwood,12.25
Pea Ridge,PERI17,1,May 17 2016,Conifer,9.25
Pea Ridge,PERI17,1,May 17 2016,Total,12.25
Pea Ridge,PERI17,1,May 17 2021,Hardwood,15.5
Pea Ridge,PERI17,1,May 23 2012,Conifer,7.8
Pea Ridge,PERI17,1,May 23 2012,Hardwood,8.5
Pea Ridge,PERI18,1,May 17 2016,Hardwood,17.5
Pea Ridge,PERI18,1,May 17 2016,Total,17.5
Pea Ridge,PERI18,1,May 17 2021,Hardwood,15.5
Pea Ridge,PERI18,1,May 18 2008,Hardwood,16.3
Pea Ridge,PERI18,1,May 23 2012,Hardwood,11.1
Pea Ridge,PERI19,1,May 17 2016,Hardwood,12
Pea Ridge,PERI19,1,May 17 2016,Total,12
Pea Ridge,PERI19,1,May 18 2008,Hardwood,21.2
Pea Ridge,PERI19,1,May 22 2021,Hardwood,19.5
Pea Ridge,PERI19,1,May 23 2012,Hardwood,17.2
Pea Ridge,PERI2,1,May 14 2008,Hardwood,22.3
Pea Ridge,PERI2,1,May 17 2016,Hardwood,20
Pea Ridge,PERI2,1,May 17 2016,Total,20
Pea Ridge,PERI2,1,May 17 2021,Hardwood,20.25
Pea Ridge,PERI2,1,May 18 2012,Hardwood,20.5
Pea Ridge,PERI20,1,May 17 2008,Hardwood,29
Pea Ridge,PERI20,1,May 20 2021,Hardwood,33
Pea Ridge,PERI20,1,May 22 2012,Hardwood,26.4
Pea Ridge,PERI20,1,May 24 2016,Hardwood,28.5
Pea Ridge,PERI20,1,May 24 2016,Total,28.5
Pea Ridge,PERI22,1,May 14 2008,Hardwood,12.3
Pea Ridge,PERI22,1,May 17 2021,Hardwood,19
Pea Ridge,PERI22,1,May 18 2012,Hardwood,13
Pea Ridge,PERI22,1,May 21 2016,Hardwood,16
Pea Ridge,PERI22,1,May 21 2016,Total,16
Pea Ridge,PERI23,1,May 14 2008,Conifer,9.5
Pea Ridge,PERI23,1,May 14 2008,Hardwood,8.5
Pea Ridge,PERI23,1,May 17 2016,Hardwood,18.5
Pea Ridge,PERI23,1,May 17 2016,Conifer,13.5
Pea Ridge,PERI23,1,May 17 2016,Total,18.5
Pea Ridge,PERI23,1,May 18 2012,Hardwood,15.5
Pea Ridge,PERI23,1,May 19 2021,Hardwood,17.5
Pea Ridge,PERI24,1,May 17 2016,Hardwood,16.5
Pea Ridge,PERI24,1,May 17 2016,Total,16.5
Pea Ridge,PERI24,1,May 18 2008,Hardwood,14.3
Pea Ridge,PERI24,1,May 19 2021,Hardwood,18.75
Pea Ridge,PERI24,1,May 23 2012,Hardwood,15.8
Pea Ridge,PERI25,1,May 17 2016,Hardwood,15
Pea Ridge,PERI25,1,May 17 2016,Total,15
Pea Ridge,PERI25,1,May 18 2008,Hardwood,18.2
Pea Ridge,PERI25,1,May 19 2021,Hardwood,21.25
Pea Ridge,PERI25,1,May 23 2012,Hardwood,9.1
Pea Ridge,PERI26,1,May 17 2008,Hardwood,18.3
Pea Ridge,PERI26,1,May 22 2012,Conifer,9.3
Pea Ridge,PERI26,1,May 22 2012,Hardwood,22.7
Pea Ridge,PERI26,1,May 22 2021,Hardwood,19
Pea Ridge,PERI26,1,May 25 2016,Hardwood,19.5
Pea Ridge,PERI26,1,May 25 2016,Total,19.5
Pea Ridge,PERI27,1,May 17 2008,Hardwood,25.9
Pea Ridge,PERI27,1,May 18 2021,Hardwood,32
Pea Ridge,PERI27,1,May 18 2021,Conifer,18.25
Pea Ridge,PERI27,1,May 22 2012,Conifer,17.8
Pea Ridge,PERI27,1,May 22 2012,Hardwood,23
Pea Ridge,PERI27,1,May 24 2016,Hardwood,13
Pea Ridge,PERI27,1,May 24 2016,Conifer,15
Pea Ridge,PERI27,1,May 24 2016,Total,15
Pea Ridge,PERI28,1,May 17 2008,Hardwood,26.4
Pea Ridge,PERI28,1,May 22 2012,Hardwood,8.1
Pea Ridge,PERI28,1,May 24 2016,Hardwood,26
Pea Ridge,PERI28,1,May 24 2016,Total,26
Pea Ridge,PERI28,1,May 24 2021,Hardwood,24
Pea Ridge,PERI29,1,May 14 2012,Hardwood,21.7
Pea Ridge,PERI29,1,May 17 2008,Hardwood,26.2
Pea Ridge,PERI29,1,May 20 2021,Hardwood,24.5
Pea Ridge,PERI29,1,May 24 2016,Hardwood,24
Pea Ridge,PERI29,1,May 24 2016,Total,24
Pea Ridge,PERI3,1,May 14 2008,Hardwood,34.8
Pea Ridge,PERI3,1,May 17 2016,Hardwood,34
Pea Ridge,PERI3,1,May 17 2016,Total,34
Pea Ridge,PERI3,1,May 17 2021,Hardwood,27
Pea Ridge,PERI3,1,May 23 2012,Hardwood,27.7
Pea Ridge,PERI30,1,May 19 2021,Hardwood,5.5
Pea Ridge,PERI30,1,May 21 2016,Total,0
Pea Ridge,PERI31,1,May 14 2008,Hardwood,11
Pea Ridge,PERI31,1,May 18 2012,Hardwood,10.2
Pea Ridge,PERI31,1,May 20 2021,Hardwood,18.5
Pea Ridge,PERI32,1,May 14 2008,Hardwood,19.1
Pea Ridge,PERI32,1,May 17 2021,Hardwood,18.75
Pea Ridge,PERI32,1,May 18 2012,Hardwood,16.5
Pea Ridge,PERI32,1,May 21 2016,Hardwood,16
Pea Ridge,PERI32,1,May 21 2016,Total,16
Pea Ridge,PERI33,1,May 15 2008,Hardwood,19.7
Pea Ridge,PERI33,1,May 17 2016,Hardwood,20
Pea Ridge,PERI33,1,May 17 2016,Total,20
Pea Ridge,PERI33,1,May 18 2012,Hardwood,16.8
Pea Ridge,PERI33,1,May 19 2021,Hardwood,21
Pea Ridge,PERI34,1,May 17 2016,Hardwood,16.5
Pea Ridge,PERI34,1,May 17 2016,Conifer,9.5
Pea Ridge,PERI34,1,May 17 2016,Total,16.5
Pea Ridge,PERI34,1,May 18 2008,Conifer,8.6
Pea Ridge,PERI34,1,May 18 2008,Hardwood,12.5
Pea Ridge,PERI34,1,May 23 2012,Conifer,9.5
Pea Ridge,PERI34,1,May 23 2012,Hardwood,18.7
Pea Ridge,PERI34,1,May 24 2021,Hardwood,17.25
Pea Ridge,PERI35,1,May 16 2008,Hardwood,10.8
Pea Ridge,PERI35,1,May 17 2016,Hardwood,10.5
Pea Ridge,PERI35,1,May 17 2016,Total,10.5
Pea Ridge,PERI35,1,May 20 2021,Hardwood,16.25
Pea Ridge,PERI35,1,May 20 2021,Conifer,3.25
Pea Ridge,PERI35,1,May 22 2012,Hardwood,13.5
Pea Ridge,PERI36,1,May 17 2008,Hardwood,12.2
Pea Ridge,PERI36,1,May 18 2021,Hardwood,16
Pea Ridge,PERI36,1,May 22 2012,Hardwood,14.5
Pea Ridge,PERI36,1,May 24 2016,Hardwood,15.5
Pea Ridge,PERI36,1,May 24 2016,Total,15.5
Pea Ridge,PERI37,1,May 17 2008,Hardwood,17.9
Pea Ridge,PERI37,1,May 18 2021,Hardwood,19.75
Pea Ridge,PERI37,1,May 22 2012,Hardwood,11.1
Pea Ridge,PERI37,1,May 24 2016,Hardwood,27
Pea Ridge,PERI37,1,May 24 2016,Total,27
Pea Ridge,PERI38,1,May 17 2008,Hardwood,23
Pea Ridge,PERI38,1,May 17 2012,Hardwood,24.2
Pea Ridge,PERI38,1,May 24 2016,Hardwood,27.5
Pea Ridge,PERI38,1,May 24 2016,Total,27.5
Pea Ridge,PERI38,1,May 24 2021,Hardwood,23
Pea Ridge,PERI39,1,May 17 2008,Hardwood,22
Pea Ridge,PERI39,1,May 17 2012,Hardwood,13.2
Pea Ridge,PERI39,1,May 20 2021,Hardwood,21
Pea Ridge,PERI39,1,May 24 2016,Hardwood,21
Pea Ridge,PERI39,1,May 24 2016,Total,21
Pea Ridge,PERI4,1,May 17 2016,Hardwood,22.25
Pea Ridge,PERI4,1,May 17 2016,Total,22.25
Pea Ridge,PERI4,1,May 17 2021,Hardwood,13.75
Pea Ridge,PERI4,1,May 17 2021,Conifer,2.5
Pea Ridge,PERI4,1,May 18 2008,Hardwood,18.8
Pea Ridge,PERI4,1,May 23 2012,Hardwood,19.4
Pea Ridge,PERI40,1,May 23 2016,Total,0
Pea Ridge,PERI41,1,May 14 2008,Hardwood,8.9
Pea Ridge,PERI41,1,May 18 2012,Conifer,10.5
Pea Ridge,PERI41,1,May 20 2021,Hardwood,14.5
Pea Ridge,PERI41,1,May 21 2016,Hardwood,15.5
Pea Ridge,PERI41,1,May 21 2016,Conifer,10.5
Pea Ridge,PERI41,1,May 21 2016,Total,15.5
Pea Ridge,PERI42,1,May 15 2008,Hardwood,14.1
Pea Ridge,PERI42,1,May 17 2021,Hardwood,14.75
Pea Ridge,PERI42,1,May 17 2021,Conifer,20
Pea Ridge,PERI42,1,May 18 2012,Hardwood,1
Pea Ridge,PERI42,1,May 21 2016,Hardwood,19.5
Pea Ridge,PERI42,1,May 21 2016,Conifer,13
Pea Ridge,PERI42,1,May 21 2016,Total,19.5
Pea Ridge,PERI43,1,May 15 2008,Conifer,9.2
Pea Ridge,PERI43,1,May 15 2008,Hardwood,5.7
Pea Ridge,PERI43,1,May 15 2012,Conifer,9.6
Pea Ridge,PERI43,1,May 17 2016,Hardwood,11
Pea Ridge,PERI43,1,May 17 2016,Conifer,16
Pea Ridge,PERI43,1,May 17 2016,Total,16
Pea Ridge,PERI44,1,May 16 2008,Conifer,11.9
Pea Ridge,PERI44,1,May 16 2008,Hardwood,13
Pea Ridge,PERI44,1,May 17 2016,Hardwood,8.5
Pea Ridge,PERI44,1,May 17 2016,Total,8.5
Pea Ridge,PERI44,1,May 22 2012,Conifer,12.2
Pea Ridge,PERI44,1,May 22 2012,Hardwood,14.5
Pea Ridge,PERI44,1,May 22 2021,Hardwood,21.5
Pea Ridge,PERI45,1,May 16 2008,Conifer,6.8
Pea Ridge,PERI45,1,May 16 2008,Hardwood,18.6
Pea Ridge,PERI45,1,May 18 2021,Hardwood,15.25
Pea Ridge,PERI45,1,May 18 2021,Conifer,8.25
Pea Ridge,PERI45,1,May 22 2012,Conifer,7.5
Pea Ridge,PERI45,1,May 22 2012,Hardwood,26
Pea Ridge,PERI45,1,May 24 2016,Hardwood,17.5
Pea Ridge,PERI45,1,May 24 2016,Conifer,8.5
Pea Ridge,PERI45,1,May 24 2016,Total,17.5
Pea Ridge,PERI46,1,May 17 2008,Hardwood,15.1
Pea Ridge,PERI46,1,May 18 2021,Hardwood,21.5
Pea Ridge,PERI46,1,May 22 2012,Hardwood,20.7
Pea Ridge,PERI46,1,May 24 2016,Hardwood,13.75
Pea Ridge,PERI46,1,May 24 2016,Total,13.75
Pea Ridge,PERI47,1,May 17 2008,Hardwood,29.7
Pea Ridge,PERI47,1,May 17 2012,Hardwood,28.2
Pea Ridge,PERI47,1,May 24 2016,Hardwood,25
Pea Ridge,PERI47,1,May 24 2016,Total,25
Pea Ridge,PERI47,1,May 24 2021,Hardwood,27.5
Pea Ridge,PERI48,1,May 17 2008,Hardwood,24.5
Pea Ridge,PERI48,1,May 17 2012,Hardwood,11
Pea Ridge,PERI48,1,May 24 2016,Hardwood,21.5
Pea Ridge,PERI48,1,May 24 2016,Total,21.5
Pea Ridge,PERI48,1,May 24 2021,Hardwood,33.5
Pea Ridge,PERI49,1,May 23 2016,Total,0
Pea Ridge,PERI5,1,May 14 2008,Conifer,9
Pea Ridge,PERI5,1,May 18 2021,Hardwood,21
Pea Ridge,PERI5,1,May 21 2012,Conifer,10.5
Pea Ridge,PERI5,1,May 21 2016,Hardwood,19.5
Pea Ridge,PERI5,1,May 21 2016,Total,19.5
Pea Ridge,PERI50,1,May 23 2016,Total,0
Pea Ridge,PERI51,1,May 15 2008,Conifer,11.6
Pea Ridge,PERI51,1,May 15 2008,Hardwood,17
Pea Ridge,PERI51,1,May 16 2016,Hardwood,13
Pea Ridge,PERI51,1,May 16 2016,Conifer,11.5
Pea Ridge,PERI51,1,May 16 2016,Total,13
Pea Ridge,PERI51,1,May 18 2012,Hardwood,19.4
Pea Ridge,PERI51,1,May 21 2016,Hardwood,17
Pea Ridge,PERI51,1,May 21 2016,Conifer,10
Pea Ridge,PERI51,1,May 21 2016,Total,17
Pea Ridge,PERI51,1,May 22 2021,Hardwood,16.25
Pea Ridge,PERI52,1,May 15 2008,Hardwood,14.5
Pea Ridge,PERI52,1,May 15 2012,Hardwood,16.3
Pea Ridge,PERI52,1,May 16 2016,Hardwood,18
Pea Ridge,PERI52,1,May 16 2016,Total,18
Pea Ridge,PERI52,1,May 22 2021,Hardwood,23.5
Pea Ridge,PERI53,1,May 15 2012,Conifer,17
Pea Ridge,PERI53,1,May 16 2008,Conifer,14.7
Pea Ridge,PERI53,1,May 16 2008,Hardwood,5.3
Pea Ridge,PERI53,1,May 17 2016,Hardwood,4.5
Pea Ridge,PERI53,1,May 17 2016,Conifer,13
Pea Ridge,PERI53,1,May 17 2016,Total,13
Pea Ridge,PERI53,1,May 22 2021,Hardwood,21.25
Pea Ridge,PERI54,1,May 23 2016,Total,0
Pea Ridge,PERI55,1,May 16 2008,Conifer,8.5
Pea Ridge,PERI55,1,May 16 2008,Hardwood,12.2
Pea Ridge,PERI55,1,May 18 2021,Hardwood,17.25
Pea Ridge,PERI55,1,May 18 2021,Conifer,8.75
Pea Ridge,PERI55,1,May 23 2012,Conifer,7.2
Pea Ridge,PERI55,1,May 23 2012,Hardwood,13.7
Pea Ridge,PERI55,1,May 24 2016,Hardwood,15.5
Pea Ridge,PERI55,1,May 24 2016,Conifer,7.5
Pea Ridge,PERI55,1,May 24 2016,Total,15.5
Pea Ridge,PERI56,1,May 12 2008,Hardwood,24.5
Pea Ridge,PERI56,1,May 17 2012,Hardwood,10.9
Pea Ridge,PERI56,1,May 19 2021,Hardwood,21
Pea Ridge,PERI56,1,May 24 2016,Hardwood,16.5
Pea Ridge,PERI56,1,May 24 2016,Total,16.5
Pea Ridge,PERI57,1,May 17 2012,Hardwood,25.2
Pea Ridge,PERI57,1,May 18 2008,Hardwood,22.2
Pea Ridge,PERI57,1,May 24 2016,Hardwood,20
Pea Ridge,PERI57,1,May 24 2016,Total,20
Pea Ridge,PERI57,1,May 24 2021,Hardwood,23.5
Pea Ridge,PERI58,1,May 17 2008,Hardwood,28.2
Pea Ridge,PERI58,1,May 17 2012,Hardwood,18.6
Pea Ridge,PERI58,1,May 20 2021,Hardwood,30
Pea Ridge,PERI58,1,May 24 2016,Hardwood,28
Pea Ridge,PERI58,1,May 24 2016,Total,28
Pea Ridge,PERI59,1,May 19 2021,Hardwood,22.5
Pea Ridge,PERI59,1,May 23 2016,Total,0
Pea Ridge,PERI6,1,May 14 2008,Hardwood,14.5
Pea Ridge,PERI6,1,May 17 2021,Hardwood,14.5
Pea Ridge,PERI6,1,May 18 2012,Hardwood,16
Pea Ridge,PERI6,1,May 21 2016,Hardwood,14
Pea Ridge,PERI6,1,May 21 2016,Total,14
Pea Ridge,PERI60,1,May 15 2008,Conifer,6.6
Pea Ridge,PERI60,1,May 15 2008,Hardwood,15.8
Pea Ridge,PERI60,1,May 16 2012,Hardwood,17.4
Pea Ridge,PERI60,1,May 16 2016,Hardwood,24
Pea Ridge,PERI60,1,May 16 2016,Total,24
Pea Ridge,PERI60,1,May 20 2021,Hardwood,22
Pea Ridge,PERI61,1,May 15 2008,Hardwood,17.3
Pea Ridge,PERI61,1,May 15 2012,Hardwood,8
Pea Ridge,PERI61,1,May 16 2016,Hardwood,26.5
Pea Ridge,PERI61,1,May 16 2016,Conifer,12.5
Pea Ridge,PERI61,1,May 16 2016,Total,26.5
Pea Ridge,PERI61,1,May 22 2021,Hardwood,25
Pea Ridge,PERI62,1,May 15 2012,Hardwood,27.3
Pea Ridge,PERI62,1,May 16 2008,Hardwood,20
Pea Ridge,PERI62,1,May 22 2021,Hardwood,24.5
Pea Ridge,PERI62,1,May 25 2016,Hardwood,28
Pea Ridge,PERI62,1,May 25 2016,Conifer,11
Pea Ridge,PERI62,1,May 25 2016,Total,28
Pea Ridge,PERI63,1,May 23 2016,Total,0
Pea Ridge,PERI64,1,May 23 2016,Total,0
Pea Ridge,PERI65,1,May 12 2008,Hardwood,12.1
Pea Ridge,PERI65,1,May 17 2012,Conifer,11.5
Pea Ridge,PERI65,1,May 19 2021,Hardwood,22.5
Pea Ridge,PERI65,1,May 19 2021,Conifer,13.25
Pea Ridge,PERI65,1,May 24 2016,Hardwood,12
Pea Ridge,PERI65,1,May 24 2016,Conifer,13.5
Pea Ridge,PERI65,1,May 24 2016,Total,13.5
Pea Ridge,PERI66,1,May 19 2021,Hardwood,24.75
Pea Ridge,PERI66,1,May 24 2016,Hardwood,19
Pea Ridge,PERI66,1,May 24 2016,Total,19
Pea Ridge,PERI67,1,May 17 2012,Hardwood,21.1
Pea Ridge,PERI67,1,May 18 2008,Hardwood,27.5
Pea Ridge,PERI67,1,May 24 2016,Hardwood,21.5
Pea Ridge,PERI67,1,May 24 2016,Total,21.5
Pea Ridge,PERI67,1,May 24 2021,Hardwood,23
Pea Ridge,PERI68,1,May 13 2008,Conifer,11.5
Pea Ridge,PERI68,1,May 13 2008,Hardwood,7.3
Pea Ridge,PERI68,1,May 16 2012,Conifer,12.8
Pea Ridge,PERI68,1,May 24 2016,Hardwood,16.75
Pea Ridge,PERI68,1,May 24 2016,Total,16.75
Pea Ridge,PERI69,1,May 23 2016,Hardwood,2.25
Pea Ridge,PERI69,1,May 23 2016,Total,2.25
Pea Ridge,PERI7,1,May 14 2008,Hardwood,20.9
Pea Ridge,PERI7,1,May 17 2016,Hardwood,23.5
Pea Ridge,PERI7,1,May 17 2016,Total,23.5
Pea Ridge,PERI7,1,May 17 2021,Hardwood,18
Pea Ridge,PERI7,1,May 18 2012,Hardwood,27.2
